,choice,alt,time,fare,age,number_own_cars,chid,idx.chid,idx.alt
2479,FALSE,1,0.307,1.9,0,0,827,827,1
2480,TRUE,2,0.444,3,1,0,827,827,2
2481,FALSE,3,0.1321,0.5758,0,0,827,827,3
2482,FALSE,1,0.33,1.9,0,0,828,828,1
2483,TRUE,2,0.859,4.3,1,0,828,828,2
2484,FALSE,3,0.1636,0.7625,0,0,828,828,3
2485,FALSE,1,0.342,1.9,0,0,829,829,1
2486,TRUE,2,0.897,4.2,1,0,829,829,2
2487,FALSE,3,0.1754,0.8194,0,0,829,829,3
2488,FALSE,1,0.342,1.9,0,0,830,830,1
2489,TRUE,2,0.897,4.2,1,0,830,830,2
2490,FALSE,3,0.1754,0.8194,0,0,830,830,3
2491,FALSE,1,0.342,1.9,0,0,831,831,1
2492,TRUE,2,0.897,4.2,1,0,831,831,2
2493,FALSE,3,0.1754,0.8194,0,0,831,831,3
2494,FALSE,1,0.365,1.9,0,0,832,832,1
2495,TRUE,2,0.928,4.9,1,0,832,832,2
2496,FALSE,3,0.1913,0.9072,0,0,832,832,3
2497,FALSE,1,0.254,1.4,0,0,833,833,1
2498,TRUE,2,1.024,3.8,1,0,833,833,2
2499,FALSE,3,0.0974,0.3644,0,0,833,833,3
2500,FALSE,1,0.275,1.9,0,0,834,834,1
2501,TRUE,2,0.6,5.2,1,0,834,834,2
2502,FALSE,3,0.1565,0.7091,0,0,834,834,3
2503,FALSE,1,0.305,1.9,0,0,835,835,1
2504,TRUE,2,0.68,4.5,1,0,835,835,2
2505,FALSE,3,0.1674,0.782,0,0,835,835,3
2506,FALSE,1,0.255,1.8,0,0,836,836,1
2507,TRUE,2,0.894,3.9,1,0,836,836,2
2508,FALSE,3,0.1587,0.7204,0,0,836,836,3
2509,FALSE,1,0.255,1.8,0,0,837,837,1
2510,TRUE,2,0.863,3.7,1,0,837,837,2
2511,FALSE,3,0.1488,0.6672,0,0,837,837,3
2512,FALSE,1,0.241,1.9,0,0,838,838,1
2513,TRUE,2,0.51,3.6,1,0,838,838,2
2514,FALSE,3,0.1372,0.6074,0,0,838,838,3
2515,FALSE,1,0.252,1.8,0,0,839,839,1
2516,TRUE,2,0.397,1.9,1,0,839,839,2
2517,FALSE,3,0.0822,0.2887,0,0,839,839,3
2518,FALSE,1,0.307,1.9,0,0,840,840,1
2519,TRUE,2,0.445,3,1,0,840,840,2
2520,FALSE,3,0.1321,0.5758,0,0,840,840,3
2521,FALSE,1,0.252,1.8,0,0,841,841,1
2522,TRUE,2,0.396,1.8,1,0,841,841,2
2523,FALSE,3,0.0822,0.2887,0,0,841,841,3
2524,FALSE,1,0.21,1.4,0,0,842,842,1
2525,TRUE,2,0.388,1.6,1,0,842,842,2
2526,FALSE,3,0.0645,0.1796,0,0,842,842,3
2527,FALSE,1,0.293,1.4,0,0,843,843,1
2528,TRUE,2,0.478,2.8,1,0,843,843,2
2529,FALSE,3,0.0895,0.3134,0,0,843,843,3
2530,FALSE,1,0.313,1.8,0,0,844,844,1
2531,TRUE,2,1.055,5,1,0,844,844,2
2532,FALSE,3,0.1693,0.7488,0,0,844,844,3
2533,FALSE,1,0.246,1.8,0,0,845,845,1
2534,TRUE,2,0.427,2.4,1,0,845,845,2
2535,FALSE,3,0.0979,0.3547,0,0,845,845,3
2536,FALSE,1,0.33,1.9,0,0,846,846,1
2537,TRUE,2,0.434,4,1,0,846,846,2
2538,FALSE,3,0.1636,0.7625,0,0,846,846,3
2539,FALSE,1,0.711,5.3,0,0,847,847,1
2540,TRUE,2,1.315,11.4,1,0,847,847,2
2541,FALSE,3,0.3772,1.8517,0,0,847,847,3
2542,FALSE,1,0.342,1.9,0,0,848,848,1
2543,TRUE,2,0.679,5.2,1,0,848,848,2
2544,FALSE,3,0.1754,0.8194,0,0,848,848,3
2545,FALSE,1,0.342,1.9,0,0,849,849,1
2546,TRUE,2,0.679,5.2,1,0,849,849,2
2547,FALSE,3,0.1754,0.8194,0,0,849,849,3
2548,FALSE,1,0.342,1.9,0,0,850,850,1
2549,TRUE,2,0.679,5.2,1,0,850,850,2
2550,FALSE,3,0.1754,0.8194,0,0,850,850,3
2551,FALSE,1,1.439,7.5,0,0,851,851,1
2552,TRUE,2,1.152,8.4,1,0,851,851,2
2553,FALSE,3,0.3041,1.4482,0,0,851,851,3
2554,FALSE,1,0.337,1.8,0,0,852,852,1
2555,TRUE,2,1.065,4.9,1,0,852,852,2
2556,FALSE,3,0.144,0.6023,0,0,852,852,3
2557,FALSE,1,0.681,4,0,0,853,853,1
2558,TRUE,2,0.978,11.3,1,0,853,853,2
2559,FALSE,3,0.4846,2.4386,0,0,853,853,3
2560,FALSE,1,0.21,1.4,0,0,854,854,1
2561,TRUE,2,0.603,3.7,1,0,854,854,2
2562,FALSE,3,0.0645,0.1796,0,0,854,854,3
2563,FALSE,1,0.246,1.8,0,0,855,855,1
2564,TRUE,2,0.432,2.4,1,0,855,855,2
2565,FALSE,3,0.0979,0.3547,0,0,855,855,3
2566,FALSE,1,0.282,1.4,0,0,856,856,1
2567,TRUE,2,0.691,1.8,1,0,856,856,2
2568,FALSE,3,0.0796,0.2595,0,0,856,856,3
2569,FALSE,1,0.305,1.9,0,0,857,857,1
2570,TRUE,2,0.686,4.5,1,0,857,857,2
2571,FALSE,3,0.1674,0.782,0,0,857,857,3
2572,FALSE,1,0.566,1.8,0,0,858,858,1
2573,TRUE,2,0.771,4.3,1,0,858,858,2
2574,FALSE,3,0.1281,0.5565,0,0,858,858,3
2575,FALSE,1,0.305,1.8,0,0,859,859,1
2576,TRUE,2,1.018,4.7,1,0,859,859,2
2577,FALSE,3,0.144,0.6023,0,0,859,859,3
2578,FALSE,1,0.254,1.4,0,0,860,860,1
2579,TRUE,2,0.721,3.8,1,0,860,860,2
2580,FALSE,3,0.0974,0.3644,0,0,860,860,3
2581,FALSE,1,0.566,1.8,0,0,861,861,1
2582,TRUE,2,0.753,4,1,0,861,861,2
2583,FALSE,3,0.1281,0.5565,0,0,861,861,3
2584,FALSE,1,0.596,1.9,0,0,862,862,1
2585,TRUE,2,0.918,6.4,1,0,862,862,2
2586,FALSE,3,0.2135,1.0277,0,0,862,862,3
2587,FALSE,1,0.596,1.9,0,0,863,863,1
2588,TRUE,2,0.918,6.4,1,0,863,863,2
2589,FALSE,3,0.2135,1.0277,0,0,863,863,3
2590,FALSE,1,0.312,1.8,0,0,864,864,1
2591,TRUE,2,0.879,3.8,1,0,864,864,2
2592,FALSE,3,0.1501,0.6624,0,0,864,864,3
2593,FALSE,1,0.365,1.9,0,0,865,865,1
2594,TRUE,2,0.713,5.9,1,0,865,865,2
2595,FALSE,3,0.1913,0.9073,0,0,865,865,3
2596,FALSE,1,0.293,1.4,0,0,866,866,1
2597,TRUE,2,0.776,2.8,1,0,866,866,2
2598,FALSE,3,0.0895,0.3134,0,0,866,866,3
2599,FALSE,1,0.282,1.4,0,0,867,867,1
2600,TRUE,2,0.69,1.8,1,0,867,867,2
2601,FALSE,3,0.0796,0.2595,0,0,867,867,3
2602,FALSE,1,0.365,1.9,0,0,868,868,1
2603,TRUE,2,1.168,8,1,0,868,868,2
2604,FALSE,3,0.2254,1.0366,0,0,868,868,3
2605,FALSE,1,0.322,1.9,0,0,869,869,1
2606,TRUE,2,1.013,6.6,1,0,869,869,2
2607,FALSE,3,0.205,0.9305,0,0,869,869,3
2608,FALSE,1,0.363,1.9,0,0,870,870,1
2609,TRUE,2,1.133,7.3,1,0,870,870,2
2610,FALSE,3,0.2038,0.9219,0,0,870,870,3
2611,FALSE,1,0.363,1.9,0,0,871,871,1
2612,TRUE,2,1.133,7.3,1,0,871,871,2
2613,FALSE,3,0.2038,0.9219,0,0,871,871,3
2614,FALSE,1,0.544,1.9,0,0,872,872,1
2615,TRUE,2,0.716,5.8,1,0,872,872,2
2616,FALSE,3,0.183,0.8131,0,0,872,872,3
2617,FALSE,1,0.288,1.9,0,0,873,873,1
2618,TRUE,2,0.685,5.2,1,0,873,873,2
2619,FALSE,3,0.1656,0.7221,0,0,873,873,3
2620,FALSE,1,0.613,2.3,0,0,874,874,1
2621,TRUE,2,0.906,6.6,1,0,874,874,2
2622,FALSE,3,0.2135,1.0277,0,0,874,874,3
2623,FALSE,1,0.613,2.3,0,0,875,875,1
2624,TRUE,2,0.906,6.6,1,0,875,875,2
2625,FALSE,3,0.2135,1.0277,0,0,875,875,3
2626,FALSE,1,1.051,7.5,0,0,876,876,1
2627,TRUE,2,1.202,8.3,1,0,876,876,2
2628,FALSE,3,0.3041,1.4482,0,0,876,876,3
2629,FALSE,1,0.711,5.3,0,0,877,877,1
2630,TRUE,2,1.258,9.6733,1,0,877,877,2
2631,FALSE,3,0.3772,1.8517,0,0,877,877,3
2632,FALSE,1,0.365,1.9,0,0,878,878,1
2633,TRUE,2,0.933,7.9,1,0,878,878,2
2634,FALSE,3,0.2254,1.0366,0,0,878,878,3
2635,FALSE,1,0.322,1.9,0,0,879,879,1
2636,TRUE,2,0.743,6.6,1,0,879,879,2
2637,FALSE,3,0.205,0.9305,0,0,879,879,3
2638,FALSE,1,0.363,1.9,0,0,880,880,1
2639,TRUE,2,1.121,7.1,1,0,880,880,2
2640,FALSE,3,0.2038,0.9219,0,0,880,880,3
2641,FALSE,1,0.363,1.9,0,0,881,881,1
2642,TRUE,2,1.121,7.1,1,0,881,881,2
2643,FALSE,3,0.2038,0.9219,0,0,881,881,3
2644,FALSE,1,0.305,1.9,0,0,882,882,1
2645,TRUE,2,0.724,2.4,1,0,882,882,2
2646,FALSE,3,0.105,0.382,0,0,882,882,3
2647,FALSE,1,0.349,2.85,0,0,883,883,1
2648,TRUE,2,0.847,3.6,1,0,883,883,2
2649,FALSE,3,0.1495,0.6523,0,0,883,883,3
2650,FALSE,1,0.28,1.9,0,0,884,884,1
2651,TRUE,2,0.777,3.2,1,0,884,884,2
2652,FALSE,3,0.1419,0.5781,0,0,884,884,3
2653,FALSE,1,0.349,2.85,0,0,885,885,1
2654,TRUE,2,0.382,3.6,1,0,885,885,2
2655,FALSE,3,0.1495,0.6523,0,0,885,885,3
2656,FALSE,1,0.28,1.9,0,0,886,886,1
2657,TRUE,2,0.777,3.2,1,0,886,886,2
2658,FALSE,3,0.1419,0.5781,0,0,886,886,3
2659,FALSE,1,0.263,1.4,0,0,887,887,1
2660,TRUE,2,0.569,3.8,1,0,887,887,2
2661,FALSE,3,0.1016,0.3884,0,0,887,887,3
2662,FALSE,1,0.263,1.8,0,0,888,888,1
2663,TRUE,2,0.497,3.2,1,0,888,888,2
2664,FALSE,3,0.1038,0.3951,0,0,888,888,3
2665,FALSE,1,0.235,1.4,0,0,889,889,1
2666,TRUE,2,0.416,2.4,1,0,889,889,2
2667,FALSE,3,0.0972,0.3529,0,0,889,889,3
2668,FALSE,1,0.243,1.4,0,0,890,890,1
2669,TRUE,2,0.369,1.4,1,0,890,890,2
2670,FALSE,3,0.0589,0.15,0,0,890,890,3
2671,FALSE,1,0.243,1.4,0,0,891,891,1
2672,TRUE,2,0.367,1.4,1,0,891,891,2
2673,FALSE,3,0.0589,0.15,0,0,891,891,3
2674,FALSE,1,0.345,1.9,0,0,892,892,1
2675,TRUE,2,1.192,7.3,1,0,892,892,2
2676,FALSE,3,0.2157,0.987,0,0,892,892,3
2677,FALSE,1,0.478,1.9,0,0,893,893,1
2678,TRUE,2,0.516,2.9,1,0,893,893,2
2679,FALSE,3,0.1342,0.5466,0,0,893,893,3
2680,FALSE,1,0.553,1.9,0,0,894,894,1
2681,TRUE,2,0.962,6.8,1,0,894,894,2
2682,FALSE,3,0.2355,1.144,0,0,894,894,3
2683,FALSE,1,0.263,1.8,0,0,895,895,1
2684,TRUE,2,0.516,3.2,1,0,895,895,2
2685,FALSE,3,0.1038,0.3951,0,0,895,895,3
2686,FALSE,1,0.235,1.4,0,0,896,896,1
2687,TRUE,2,0.716,2.4,1,0,896,896,2
2688,FALSE,3,0.0972,0.3529,0,0,896,896,3
2689,FALSE,1,0.322,1.9,0,0,897,897,1
2690,TRUE,2,1.013,6.6,1,0,897,897,2
2691,FALSE,3,0.205,0.9305,0,0,897,897,3
2692,FALSE,1,0.263,1.4,0,0,898,898,1
2693,TRUE,2,0.569,3.8,1,0,898,898,2
2694,FALSE,3,0.1016,0.3884,0,0,898,898,3
2695,FALSE,1,0.448,1.4,0,0,899,899,1
2696,TRUE,2,0.493,2.8,1,0,899,899,2
2697,FALSE,3,0.1342,0.5466,0,0,899,899,3
2698,FALSE,1,0.571,2.3,0,0,900,900,1
2699,TRUE,2,0.946,7,1,0,900,900,2
2700,FALSE,3,0.2355,1.144,0,0,900,900,3
2701,FALSE,1,0.175,1.4,0,0,901,901,1
2702,TRUE,2,0.432,2.8,1,0,901,901,2
2703,FALSE,3,0.0955,0.3444,0,0,901,901,3
2704,FALSE,1,0.322,1.9,0,0,902,902,1
2705,TRUE,2,0.743,6.6,1,0,902,902,2
2706,FALSE,3,0.205,0.9305,0,0,902,902,3
2707,FALSE,1,0.175,1.4,0,0,903,903,1
2708,TRUE,2,0.414,2.6,1,0,903,903,2
2709,FALSE,3,0.0955,0.3444,0,0,903,903,3
2710,FALSE,1,0.345,1.9,0,0,904,904,1
2711,TRUE,2,1.042,6,1,0,904,904,2
2712,FALSE,3,0.2157,0.987,0,0,904,904,3
2713,FALSE,1,0.281,1.4,0,0,905,905,1
2714,TRUE,2,0.549,3.3,0,0,905,905,2
2715,FALSE,3,0.0983,0.3707,0,0,905,905,3
2716,FALSE,1,0.328,1.9,0,0,906,906,1
2717,TRUE,2,0.9,5.2,0,0,906,906,2
2718,FALSE,3,0.1707,0.8078,0,0,906,906,3
2719,FALSE,1,0.265,1.8,0,0,907,907,1
2720,TRUE,2,0.514,3.5,0,0,907,907,2
2721,FALSE,3,0.1326,0.546,0,0,907,907,3
2722,FALSE,1,0.288,1.9,0,0,908,908,1
2723,TRUE,2,0.617,5.5,0,0,908,908,2
2724,FALSE,3,0.2171,0.9974,0,0,908,908,3
2725,FALSE,1,0.328,1.9,0,0,909,909,1
2726,TRUE,2,0.939,5.1,0,0,909,909,2
2727,FALSE,3,0.1707,0.8078,0,0,909,909,3
2728,FALSE,1,0.265,1.8,0,0,910,910,1
2729,TRUE,2,0.519,3.5,0,0,910,910,2
2730,FALSE,3,0.1326,0.546,0,0,910,910,3
2731,FALSE,1,0.281,1.4,0,0,911,911,1
2732,TRUE,2,0.549,3.3,0,0,911,911,2
2733,FALSE,3,0.0983,0.3707,0,0,911,911,3
2734,FALSE,1,0.288,1.9,0,0,912,912,1
2735,TRUE,2,0.591,5.3,0,0,912,912,2
2736,FALSE,3,0.2171,0.9974,0,0,912,912,3
2737,FALSE,1,0.283,1.9,0,0,913,913,1
2738,TRUE,2,0.58,5,0,0,913,913,2
2739,FALSE,3,0.1861,0.8688,0,0,913,913,3
2740,FALSE,1,0.283,1.9,0,0,914,914,1
2741,TRUE,2,1.046,5.5,0,0,914,914,2
2742,FALSE,3,0.1861,0.8688,0,0,914,914,3
2743,FALSE,1,0.296,1.9,0,0,915,915,1
2744,TRUE,2,0.896,4.1,0,0,915,915,2
2745,FALSE,3,0.1342,0.572,0,0,915,915,3
2746,FALSE,1,0.285,1.9,0,0,916,916,1
2747,TRUE,2,0.86,4.1,0,0,916,916,2
2748,FALSE,3,0.1602,0.7436,0,0,916,916,3
2749,FALSE,1,0.285,1.9,0,0,917,917,1
2750,TRUE,2,0.86,4.1,0,0,917,917,2
2751,FALSE,3,0.1602,0.7436,0,0,917,917,3
2752,FALSE,1,0.313,1.9,0,0,918,918,1
2753,TRUE,2,0.69,5.3,0,0,918,918,2
2754,FALSE,3,0.1834,0.8628,0,0,918,918,3
2755,FALSE,1,0.313,1.9,0,0,919,919,1
2756,TRUE,2,0.69,5.3,0,0,919,919,2
2757,FALSE,3,0.1834,0.8628,0,0,919,919,3
2758,FALSE,1,0.296,1.9,0,0,920,920,1
2759,TRUE,2,0.896,4.1,0,0,920,920,2
2760,FALSE,3,0.1342,0.572,0,0,920,920,3
2761,FALSE,1,0.313,1.9,0,0,921,921,1
2762,TRUE,2,0.715,5.3,0,0,921,921,2
2763,FALSE,3,0.1834,0.8628,0,0,921,921,3
2764,FALSE,1,0.313,1.9,0,0,922,922,1
2765,TRUE,2,0.715,5.3,0,0,922,922,2
2766,FALSE,3,0.1834,0.8628,0,0,922,922,3
2767,FALSE,1,0.313,1.9,0,0,923,923,1
2768,TRUE,2,0.715,5.3,0,0,923,923,2
2769,FALSE,3,0.1834,0.8628,0,0,923,923,3
2770,FALSE,1,0.285,1.9,0,0,924,924,1
2771,TRUE,2,0.433,3.8,0,0,924,924,2
2772,FALSE,3,0.1602,0.7436,0,0,924,924,3
2773,FALSE,1,0.285,1.9,0,0,925,925,1
2774,TRUE,2,0.433,3.8,0,0,925,925,2
2775,FALSE,3,0.1602,0.7436,0,0,925,925,3
2776,FALSE,1,0.463,3.35,0,0,926,926,1
2777,FALSE,2,0.831,5.3,1,0,926,926,2
2778,TRUE,3,0.2519,1.1591,0,1,926,926,3
2779,FALSE,1,0.44,3.2,0,0,927,927,1
2780,FALSE,2,1.275,11.0522,1,0,927,927,2
2781,TRUE,3,0.465,2.3047,0,1,927,927,3
2782,FALSE,1,0.337,1.9,0,0,928,928,1
2783,FALSE,2,0.795,3.2,1,0,928,928,2
2784,TRUE,3,0.1609,0.6717,0,1,928,928,3
2785,FALSE,1,0.62,5.7,0,0,929,929,1
2786,FALSE,2,1.631,20.9233,0,0,929,929,2
2787,TRUE,3,0.7529,3.8745,0,1,929,929,3
2788,FALSE,1,0.388,2.3,0,0,930,930,1
2789,FALSE,2,1,9.6,0,0,930,930,2
2790,TRUE,3,0.3378,1.6316,0,1,930,930,3
2791,FALSE,1,0.362,1.9,0,0,931,931,1
2792,FALSE,2,1.095,6.4,0,0,931,931,2
2793,TRUE,3,0.1698,0.7334,0,1,931,931,3
2794,FALSE,1,0.362,1.9,0,0,932,932,1
2795,FALSE,2,1.095,6.4,0,0,932,932,2
2796,TRUE,3,0.1698,0.7334,0,1,932,932,3
2797,FALSE,1,0.468,1.9,0,0,933,933,1
2798,FALSE,2,1.162,6.4,0,0,933,933,2
2799,TRUE,3,0.1946,0.8956,0,1,933,933,3
2800,FALSE,1,0.253,1.4,0,0,934,934,1
2801,FALSE,2,0.506,3.4,0,0,934,934,2
2802,TRUE,3,0.124,0.5595,0,1,934,934,3
2803,FALSE,1,0.655,1.9,0,0,935,935,1
2804,FALSE,2,0.84,6.1,0,0,935,935,2
2805,TRUE,3,0.1361,0.5807,0,1,935,935,3
2806,FALSE,1,0.63,1.9,0,0,936,936,1
2807,FALSE,2,0.771,4.9,0,0,936,936,2
2808,TRUE,3,0.1391,0.6158,0,1,936,936,3
2809,FALSE,1,0.361,1.8,0,0,937,937,1
2810,FALSE,2,1.045,4.8,0,0,937,937,2
2811,TRUE,3,0.1393,0.5736,0,1,937,937,3
2812,FALSE,1,0.322,1.9,0,0,938,938,1
2813,FALSE,2,0.743,6.6,0,0,938,938,2
2814,TRUE,3,0.205,0.9305,0,1,938,938,3
2815,FALSE,1,0.324,1.9,0,0,939,939,1
2816,FALSE,2,0.79,2.7,0,0,939,939,2
2817,TRUE,3,0.1291,0.5064,0,1,939,939,3
2818,FALSE,1,0.324,1.9,0,0,940,940,1
2819,FALSE,2,1.099,5.9,0,0,940,940,2
2820,TRUE,3,0.1791,0.8461,0,1,940,940,3
2821,FALSE,1,0.274,1.4,0,0,941,941,1
2822,FALSE,2,0.81,2.7,0,0,941,941,2
2823,TRUE,3,0.0896,0.3154,0,1,941,941,3
2824,FALSE,1,0.407,2.3,0,0,942,942,1
2825,FALSE,2,1.195,6.9,0,0,942,942,2
2826,TRUE,3,0.243,1.164,0,1,942,942,3
2827,FALSE,1,0.519,5.08,0,0,943,943,1
2828,FALSE,2,0.757,5.2,0,0,943,943,2
2829,TRUE,3,0.1465,0.6245,0,1,943,943,3
2830,FALSE,1,0.264,1.4,0,0,944,944,1
2831,FALSE,2,0.628,3.3,0,0,944,944,2
2832,TRUE,3,0.0808,0.2608,0,1,944,944,3
2833,FALSE,1,0.283,1.8,0,0,945,945,1
2834,FALSE,2,1.305,7.5,0,0,945,945,2
2835,TRUE,3,0.146,0.6183,0,1,945,945,3
2836,FALSE,1,0.293,1.9,0,0,946,946,1
2837,FALSE,2,1.119,5.6,0,0,946,946,2
2838,TRUE,3,0.168,0.7799,0,1,946,946,3
2839,FALSE,1,0.366,1.9,0,0,947,947,1
2840,FALSE,2,0.783,2.3,0,0,947,947,2
2841,TRUE,3,0.1763,0.7525,0,1,947,947,3
2842,FALSE,1,0.4,2.3,0,0,948,948,1
2843,FALSE,2,1.01,8.7,0,0,948,948,2
2844,TRUE,3,0.3054,1.4783,0,1,948,948,3
2845,FALSE,1,0.366,1.9,0,0,949,949,1
2846,FALSE,2,0.893,4,0,0,949,949,2
2847,TRUE,3,0.1763,0.7525,0,1,949,949,3
2848,FALSE,1,0.298,2.46,0,0,950,950,1
2849,FALSE,2,0.975,3.8,0,0,950,950,2
2850,TRUE,3,0.1423,0.5934,0,1,950,950,3
2851,FALSE,1,0.302,1.8,0,0,951,951,1
2852,FALSE,2,1.078,5.4,0,0,951,951,2
2853,TRUE,3,0.1063,0.3986,0,1,951,951,3
2854,FALSE,1,0.527,3.29,0,0,952,952,1
2855,FALSE,2,1.007,8.8,0,0,952,952,2
2856,TRUE,3,0.159,0.6836,0,1,952,952,3
2857,FALSE,1,0.704,2.3,0,0,953,953,1
2858,FALSE,2,1.279,13.2,0,0,953,953,2
2859,TRUE,3,0.3397,1.7138,0,1,953,953,3
2860,FALSE,1,0.445,3.32,0,0,954,954,1
2861,FALSE,2,0.882,6.1,0,0,954,954,2
2862,TRUE,3,0.2162,0.983,0,1,954,954,3
2863,FALSE,1,0.427,3.92,0,0,955,955,1
2864,FALSE,2,1.05,9.3,0,0,955,955,2
2865,TRUE,3,0.1961,0.8843,0,1,955,955,3
2866,FALSE,1,0.595,3.2,0,0,956,956,1
2867,FALSE,2,1.224,8.2,0,0,956,956,2
2868,TRUE,3,0.3042,1.4943,0,1,956,956,3
2869,FALSE,1,0.546,2.3,0,0,957,957,1
2870,FALSE,2,0.703,5.5,0,0,957,957,2
2871,TRUE,3,0.242,1.1225,0,1,957,957,3
2872,FALSE,1,0.295,2.82,0,0,958,958,1
2873,FALSE,2,0.534,2.3,0,0,958,958,2
2874,TRUE,3,0.1485,0.6209,0,1,958,958,3
2875,FALSE,1,0.271,1.4,0,0,959,959,1
2876,FALSE,2,0.375,1.4,0,0,959,959,2
2877,TRUE,3,0.0578,0.1372,0,1,959,959,3
2878,FALSE,1,0.256,1.4,0,0,960,960,1
2879,FALSE,2,0.384,1.4,0,0,960,960,2
2880,TRUE,3,0.0587,0.1472,0,1,960,960,3
2881,FALSE,1,0.399,2.3,0,0,961,961,1
2882,FALSE,2,0.717,6.1,0,0,961,961,2
2883,TRUE,3,0.2782,1.3661,0,1,961,961,3
2884,FALSE,1,0.32,1.8,0,0,962,962,1
2885,FALSE,2,0.805,3,1,0,962,962,2
2886,TRUE,3,0.1096,0.4182,0,1,962,962,3
2887,FALSE,1,0.297,1.8,0,0,963,963,1
2888,FALSE,2,0.659,4.4,1,0,963,963,2
2889,TRUE,3,0.1569,0.6895,0,1,963,963,3
2890,FALSE,1,0.736,6.05,0,0,964,964,1
2891,FALSE,2,1.627,13.3,1,0,964,964,2
2892,TRUE,3,0.4238,2.0668,0,1,964,964,3
2893,FALSE,1,0.352,1.8,0,0,965,965,1
2894,FALSE,2,0.697,4.7,1,0,965,965,2
2895,TRUE,3,0.141,0.5867,0,1,965,965,3
2896,FALSE,1,0.378,1.9,0,0,966,966,1
2897,FALSE,2,1.04,5.8,1,0,966,966,2
2898,TRUE,3,0.2673,1.2252,0,1,966,966,3
2899,FALSE,1,0.321,1.9,0,0,967,967,1
2900,FALSE,2,0.898,6.4,1,0,967,967,2
2901,TRUE,3,0.214,0.9492,0,1,967,967,3
2902,FALSE,1,0.41,1.9,0,0,968,968,1
2903,FALSE,2,0.84,6.6,1,0,968,968,2
2904,TRUE,3,0.2195,1.0103,0,1,968,968,3
2905,FALSE,1,0.383,1.9,0,0,969,969,1
2906,FALSE,2,0.732,6,1,0,969,969,2
2907,TRUE,3,0.1849,0.8223,0,1,969,969,3
2908,FALSE,1,0.386,2.95,0,0,970,970,1
2909,FALSE,2,0.705,1.4,0,0,970,970,2
2910,TRUE,3,0.0623,0.1524,0,1,970,970,3
2911,FALSE,1,0.451,4.59,0,0,971,971,1
2912,FALSE,2,1.146,5.3,0,0,971,971,2
2913,TRUE,3,0.2799,1.2937,0,1,971,971,3
2914,FALSE,1,0.386,2.95,0,0,972,972,1
2915,FALSE,2,0.705,1.4,0,0,972,972,2
2916,TRUE,3,0.0623,0.1524,0,1,972,972,3
2917,FALSE,1,0.399,3.38,0,0,973,973,1
2918,FALSE,2,0.989,4.2,0,0,973,973,2
2919,TRUE,3,0.1988,0.8626,0,1,973,973,3
2920,FALSE,1,0.374,2.3,0,0,974,974,1
2921,FALSE,2,1.341,10.2,0,0,974,974,2
2922,TRUE,3,0.3781,1.8199,0,1,974,974,3
2923,FALSE,1,0.325,1.9,0,0,975,975,1
2924,FALSE,2,0.437,2.2,0,0,975,975,2
2925,TRUE,3,0.1005,0.3565,0,1,975,975,3
2926,FALSE,1,0.341,1.9,0,0,976,976,1
2927,FALSE,2,0.396,1.6,0,0,976,976,2
2928,TRUE,3,0.0725,0.2172,0,1,976,976,3
2929,FALSE,1,0.303,1.9,0,0,977,977,1
2930,FALSE,2,0.553,3.6,0,0,977,977,2
2931,TRUE,3,0.1758,0.7259,0,1,977,977,3
2932,FALSE,1,0.363,2.73,0,0,978,978,1
2933,FALSE,2,0.854,6.3,0,0,978,978,2
2934,TRUE,3,0.1928,0.9263,0,1,978,978,3
2935,FALSE,1,0.276,1.8,0,0,979,979,1
2936,FALSE,2,0.736,5.1,0,0,979,979,2
2937,TRUE,3,0.144,0.5995,0,1,979,979,3
2938,FALSE,1,0.374,2.3,0,0,980,980,1
2939,FALSE,2,0.891,9.1056,0,0,980,980,2
2940,TRUE,3,0.3781,1.8199,0,1,980,980,3
2941,FALSE,1,0.29,2.8,0,0,981,981,1
2942,FALSE,2,0.522,2.5,0,0,981,981,2
2943,TRUE,3,0.1369,0.5605,0,1,981,981,3
2944,FALSE,1,0.341,1.8,0,0,982,982,1
2945,FALSE,2,1.081,4.9,0,0,982,982,2
2946,TRUE,3,0.1331,0.5444,0,1,982,982,3
2947,FALSE,1,0.241,1.8,0,0,983,983,1
2948,FALSE,2,0.529,2.9,0,0,983,983,2
2949,TRUE,3,0.106,0.402,0,1,983,983,3
2950,FALSE,1,0.681,3.33,0,0,984,984,1
2951,FALSE,2,1.005,8.9,0,0,984,984,2
2952,TRUE,3,0.2363,1.18,0,1,984,984,3
2953,FALSE,1,0.289,2.51,0,0,985,985,1
2954,FALSE,2,0.872,2.7,0,0,985,985,2
2955,TRUE,3,0.1295,0.5234,0,1,985,985,3
2956,FALSE,1,0.351,3.23,0,0,986,986,1
2957,FALSE,2,0.875,7.1,0,0,986,986,2
2958,TRUE,3,0.214,1.0718,0,1,986,986,3
2959,FALSE,1,0.385,1.9,0,0,987,987,1
2960,FALSE,2,0.769,5.1,0,0,987,987,2
2961,TRUE,3,0.2145,0.9764,0,1,987,987,3
2962,FALSE,1,0.526,1.5,0,0,988,988,1
2963,FALSE,2,0.685,1.9,0,0,988,988,2
2964,TRUE,3,0.2829,1.291,0,1,988,988,3
2965,FALSE,1,0.355,1.9,0,0,989,989,1
2966,FALSE,2,0.665,1.8,0,0,989,989,2
2967,TRUE,3,0.0915,0.3118,0,1,989,989,3
